data,hora,ocorrência,endereço,bairro,município,cod_tipo,descrição,cód. sub tipo,desc. sub tipo,sit. encontrada,descrição finalização,obs. finalização
02/01/2020,10:43:06,M2281999,"POV CAUEIRA,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
02/01/2020,12:41:11,M2282015,"ROD ARNALDO ROLEMBERG GARCEZ,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTR EM OCORRENCIA/ NÃO LOCALIZOU O FATO
02/01/2020,12:54:29,M2282021,"RUA SEM DENOMINACAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,NADA CONSTATADO,
02/01/2020,14:53:01,M2282041,"RUA BOA VIAGEM,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,SOLICITANTE NÃO INF. O SUFICIENTE,D
02/01/2020,14:59:46,M2282042,"TV LOURIVAL BATISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,RESOLVIDO NO LOCAL,
02/01/2020,18:54:58,M2282070,"AV DEP JOSE CONDE SOBRAL,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,SOLICITANTE NÃO INF. O SUFICIENTE,G
02/01/2020,19:14:54,M2282075,"RUA ALTO BOA VISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
02/01/2020,19:38:22,M2282082,"RUA OITENTA E NOVE CJ BRG EDUARDO GOMES, 104 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
03/01/2020,00:21:03,M2282165,"RUA SAO LOURENCO, 78 :NUMERAL INFORMADO 0",.LTM TIJUQUINHA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
03/01/2020,12:32:46,M2282237,"RUA TANCREDO NEVES, 684 : EST",.LTM TIJUQUINHA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
03/01/2020,14:04:51,M2282252,"AV ARACELES RODRIGUES CORREIA,  :NUMERAL INFORMADO 0",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
03/01/2020,15:07:28,M2282266,"AV ARACELES RODRIGUES CORREIA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
03/01/2020,17:03:06,M2282284,"RUA SETENTA E SETE CJ BRG EDUARDO GOMES, 100 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
03/01/2020,17:26:59,M2282291,"RUA ENG TERENCIO MOREL, 540 ",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
03/01/2020,23:40:04,M2282423,"RUA E LOT ROSA MARIA, 51 : EST",.LTM JACANA I,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
03/01/2020,23:47:33,M2282428,"POV ARATICUM,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
04/01/2020,00:35:55,M2282452,"RUA E LOT ROSA MARIA, 14 :NUMERAL INFORMADO 0",.LTM JACANA I,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,021
04/01/2020,01:09:37,M2282462,"TV F UM ROSA ELZE,  ",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,RESOLVIDO NO LOCAL,
04/01/2020,01:18:26,M2282465,"RUA ROSARIO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,0010
04/01/2020,13:22:16,M2282578,"RUA C CJ BRG EDUARDO GOMES, 895 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,OCORRÊNCIA JÁ ATENDIDA,033
04/01/2020,14:31:05,M2282589,"RUA D JD UNIVERSITARIO II,  ",.PARQUE RESIDENCIAL UNIVER,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
04/01/2020,15:41:39,M2282609,"AV LOURIVAL BATISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,TRANSFERIDO PARA OUTRO ÓRGÃO/ÁREA,
04/01/2020,16:19:03,M2282624,"RUA NESTOR FRANCISCO NETO,  :NUMERAL INFORMADO 0",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,17:31:56,M2282645,"POV NOVA DESCOBERTA,  ",.A DEFINIR,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,TRANSFERIDO PARA OUTRO ÓRGÃO/ÁREA,
04/01/2020,17:34:47,M2282648,"RUA OITENTA E TRES CJ BRG EDUARDO GOMES, 99 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
04/01/2020,18:10:21,M2282667,"AV TRES DE MARCO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,18:14:48,M2282670,"RUA VINTE E TRES CJ BRG EDUARDO GOMES, 120 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,18:17:24,M2282674,"RUA J LOT JD LORETO, 100 : EST",.LTM LORETO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,TRANSFERIDO PARA OUTRO ÓRGÃO/ÁREA,
04/01/2020,19:05:16,M2282698,"RUA VINTE E QUATRO DE OUTUBRO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,19:07:26,M2282701,"RUA ANTONIO CONDE SOBRAL,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,19:23:11,M2282710,"RUA A CJ LUIZ ALVES I, 221 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,19:26:21,M2282712,"RUA SEM DENOMINACAO,  ",.NI,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,NADA CONSTATADO,
04/01/2020,19:51:30,M2282730,"RUA A CJ LUIZ ALVES I, 221 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,20:06:37,M2282742,"RUA GRUJIN, 626 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,20:08:30,M2282745,"POV NOVA DESCOBERTA,  ",.A DEFINIR,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,20:13:27,M2282752,"RUA PANIF SILVA, 172 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,20:13:54,M2282753,"RUA VINTE E QUATRO DE OUTUBRO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,20:37:42,M2282769,"RUA SEM DENOMINACAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,20:38:56,M2282770,"RUA ELPIDIO BATISTA NERI, 523 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,20:51:52,M2282780,"RUA QUARENTA E NOVE CJ BRG EDUARDO GOMES, 14 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,21:02:20,M2282789,"AV PERMINIO DE SOUZA, 730 : EST",.LTM VARZEA GRANDE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.5,EM VIA PUBLICA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,><><><><AGUARDANDO DISPONIBILIDADE DE VTR
04/01/2020,21:18:15,M2282809,"RUA ANTONIO CONDE SOBRAL,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
04/01/2020,21:24:19,M2282817,"RUA QUARENTA E NOVE CJ BRG EDUARDO GOMES, 76 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,tempo excedido
04/01/2020,21:25:38,M2282819,"RUA NESTOR FRANCISCO NETO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,tempo excedido
04/01/2020,21:31:27,M2282827,"ROD JOAO BEBE AGUA, 189 : EST",.LTM CRUZ ALVES I,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,tempo excedido
04/01/2020,21:32:36,M2282830,"RUA GRUJIN, 497 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,tempo excedido
04/01/2020,21:39:09,M2282836,"RUA RITA CACETE,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,tempo excedido
04/01/2020,21:40:06,M2282837,"RUA ELPIDIO BATISTA NERI, 523 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,tempo excedido
04/01/2020,21:51:55,M2282850,"RUA NOSSA SENHORA DAS FONTES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,TEMPO EXCEDIDO
04/01/2020,21:58:16,M2282856,"RUA A CJ LUIZ ALVES I, 85 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,TEMPO EXCEDIDO
04/01/2020,22:04:51,M2282862,"RUA SEM DENOMINACAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,TEMPO EXCEDIDO
04/01/2020,22:11:50,M2282867,"RUA B ROSA ELZE, 412 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
04/01/2020,22:23:10,M2282883,"AV IRINEU NERI,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
04/01/2020,22:28:21,M2282889,"RUA PANIF SILVA, 138 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
04/01/2020,22:48:30,M2282912,"RUA F CJ BRG EDUARDO GOMES,  ",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
04/01/2020,22:51:49,M2282917,"POV CAUEIRA,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
04/01/2020,23:01:37,M2282925,"AV IRINEU NERI,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,CONDUZIDO A DELEGACIA,
04/01/2020,23:07:18,M2282934,"RUA QUATRO CJ MARIA DO CARMO ALVES III, 55 : EST",.CJ HAB DRA MARIA CARMO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
04/01/2020,23:30:09,M2282955,"POV CABRITA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
04/01/2020,23:31:07,M2282957,"RUA P CJ LAFAYETE COUTINHO, 11 : EST",.CJ HABITACIONAL LAF,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.5,EM VIA PUBLICA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
04/01/2020,23:34:24,M2282960,"RUA GRUJIN, 446 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
04/01/2020,23:54:23,M2282977,"RUA QUARENTA E NOVE CJ BRG EDUARDO GOMES, 53 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,.
05/01/2020,00:35:41,M2282997,"TV A LOT ROSA MARIA, 20 :NUMERAL INFORMADO 0",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,.
05/01/2020,01:37:24,M2283029,"AV SAO LUIZ,  :NUMERAL INFORMADO 0",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,.
05/01/2020,10:42:31,M2283126,"AV ARACELES RODRIGUES CORREIA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,A
05/01/2020,12:01:37,M2283146,"RUA QUARENTA SEIS LOT ROSA MARIA, 26 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,RESOLVIDO NO LOCAL,
05/01/2020,12:46:30,M2283158,"RUA NOSSA SENHORA DAS FONTES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
05/01/2020,13:37:40,M2283180,"AV ARACELES RODRIGUES CORREIA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,S
05/01/2020,13:58:58,M2283187,"RUA D JD UNIVERSITARIO I, 610 : EST",.LTM JARDIM UNIVERSITARIO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
05/01/2020,14:04:18,M2283188,"RUA N1 CJ LAFAYETE COUTINHO, 48 : EST",.CJ HABITACIONAL LAF,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
05/01/2020,14:41:05,M2283201,"AV ARACELES RODRIGUES CORREIA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
05/01/2020,14:59:39,M2283214,"RUA BELA VISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
05/01/2020,15:26:08,M2283223,"AV PRES TANCREDO NEVES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.5,EM VIA PUBLICA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
05/01/2020,16:09:12,M2283246,"RUA QUARENTA E SETE CJ BRG EDUARDO GOMES, 153 ",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
05/01/2020,16:32:45,M2283256,"EST RITA CACETE,  :NUMERAL INFORMADO 1701",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
05/01/2020,16:41:57,M2283260,"AV ARACELES RODRIGUES CORREIA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,ENDEREÇO NÃO LOCALIZADO,
05/01/2020,17:07:46,M2283280,"POV ARATICUM,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
05/01/2020,17:21:04,M2283287,"POV RITA CACETE,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
05/01/2020,17:37:18,M2283293,"RUA K LOT ROSA OESTE, 83 : EST",.LTM ROSA DO OESTE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
05/01/2020,18:01:45,M2283314,"POV NOVA DESCOBERTA,  ",.A DEFINIR,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
05/01/2020,18:30:23,M2283339,"AV LOURIVAL BATISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
05/01/2020,18:42:29,M2283346,"RUA VINTE E QUATRO DE OUTUBRO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,ENDEREÇO NÃO LOCALIZADO,OK
05/01/2020,18:46:20,M2283348,"RUA CEZAR MANDARILHO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,TERMO CIRCUNSTANCIADO,
05/01/2020,19:03:15,M2283361,"RUA SEM DENOMINACAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
05/01/2020,19:49:55,M2283391,"RUA SEM DENOMINACAO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
05/01/2020,20:03:40,M2283400,"RUA PEDRO PEREIRA PRADO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
05/01/2020,20:51:24,M2283446,"RUA ALFREDO PEREIRA MATOS,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
05/01/2020,20:53:59,M2283448,"RUA AGRIPINO JOSE DOS SANTOS,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,OK
